Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,vmaf,
340,0.993934,0.987067,0.989826,0.994320,0.996654,2.058335,2.058335,0.882412,0.994368,0.997091,0.998093,46.302670,46.616676,47.422732,98.536432,
341,0.993149,0.987069,0.989697,0.993280,0.995738,3.415118,3.415118,0.883165,0.994648,0.997288,0.997906,46.295140,46.692793,47.561779,100.000000,
342,0.994137,0.987207,0.989291,0.994863,0.996959,2.866004,3.577679,0.883187,0.994726,0.997320,0.998225,46.294241,46.454330,47.474280,99.673090,
343,0.994083,0.987515,0.990443,0.994325,0.996788,1.584249,2.866004,0.881968,0.994311,0.996973,0.998091,46.235698,46.697718,47.660293,97.930608,
344,0.993908,0.987229,0.989370,0.994466,0.996724,1.584249,1.584249,0.882459,0.994575,0.997290,0.998005,46.249676,46.529526,47.390821,97.901084,
345,0.994244,0.986715,0.990519,0.994841,0.996911,2.367425,2.367425,0.884111,0.995039,0.997591,0.998400,46.291436,46.423687,47.623545,99.066030,
346,0.994061,0.986928,0.990622,0.994357,0.996751,3.178271,3.313267,0.885513,0.995019,0.997358,0.998150,46.361788,46.715494,47.509187,100.000000,
347,0.993802,0.986991,0.989066,0.994601,0.996510,3.178271,3.178271,0.886978,0.994593,0.997183,0.997908,46.446998,46.677070,47.715382,99.980640,
348,0.994034,0.986279,0.989901,0.994725,0.996745,3.337362,3.337362,0.883889,0.994208,0.996942,0.998035,46.243125,46.559019,47.502065,100.000000,
349,0.993638,0.986247,0.989677,0.993678,0.996723,2.916301,3.469752,0.883933,0.994486,0.997203,0.998076,46.237913,46.551389,47.382159,99.611952,
350,0.993934,0.986897,0.989114,0.994437,0.996975,2.916301,2.916301,0.883689,0.994769,0.997465,0.998432,46.206224,46.357571,47.488446,99.718550,
351,0.994196,0.987306,0.989662,0.994440,0.997282,2.958565,2.958565,0.888466,0.994833,0.997292,0.998158,46.455728,46.637038,47.516322,99.805523,
352,0.993749,0.987341,0.990445,0.994260,0.996126,4.029081,4.176438,0.886832,0.994832,0.997340,0.998103,46.362814,46.735829,47.543180,100.000000,
353,0.994199,0.987645,0.990308,0.994764,0.996830,4.029081,4.029081,0.886355,0.994959,0.997411,0.997987,46.354268,46.484253,47.614407,100.000000,
354,0.993679,0.987843,0.989594,0.994076,0.996364,3.742323,4.192235,0.885997,0.994394,0.996895,0.997826,46.360533,46.703635,47.591947,100.000000,
355,0.993773,0.987412,0.989358,0.994075,0.996778,3.742323,3.742323,0.886597,0.994565,0.997217,0.997998,46.357457,46.518164,47.650463,100.000000,
356,0.993306,0.987457,0.989085,0.993786,0.996061,4.795208,4.795208,0.881799,0.994544,0.997213,0.998332,46.167343,46.726394,47.641268,100.000000,
357,0.993017,0.986675,0.988674,0.993501,0.995906,2.919302,5.003018,0.882198,0.994557,0.997239,0.998117,46.196992,46.435269,47.549770,99.484183,
358,0.993290,0.986444,0.988812,0.993995,0.996207,2.919302,2.919302,0.883120,0.994887,0.997471,0.998100,46.252455,46.576715,47.573218,99.555203,
359,0.992937,0.986632,0.989047,0.992779,0.996163,3.061627,3.177229,0.877010,0.994071,0.997050,0.997764,45.960183,46.578153,47.453118,99.610495,
360,0.993319,0.986928,0.989562,0.993690,0.996035,2.782415,3.061627,0.880816,0.994435,0.997216,0.997990,46.177604,46.696732,47.798394,99.357158,
361,0.993096,0.987069,0.988321,0.993256,0.996125,2.782415,2.782415,0.885364,0.994533,0.997106,0.997956,46.438053,46.740306,47.681256,99.304371,
362,0.993512,0.987062,0.989561,0.993749,0.996261,2.530674,3.266598,0.883930,0.994522,0.997020,0.997873,46.351423,47.008169,47.849488,99.051432,
363,0.993073,0.985696,0.988680,0.993498,0.996109,2.483661,2.530674,0.881081,0.994157,0.997107,0.997982,46.215475,46.889649,47.668913,98.902307,
364,0.993220,0.986787,0.988260,0.993204,0.996563,2.483661,2.483661,0.886303,0.994398,0.996876,0.997854,46.514973,47.096935,47.841786,98.918180,
365,0.992997,0.986526,0.989004,0.992810,0.996093,1.773868,2.763565,0.885202,0.994857,0.997465,0.998209,46.454097,46.895319,47.750405,97.982328,
366,0.993655,0.987413,0.988887,0.993737,0.996779,1.773868,1.773868,0.884090,0.994647,0.997230,0.998264,46.394063,46.934171,47.749778,98.118492,
367,0.993666,0.987365,0.989890,0.993625,0.996522,2.005001,2.100186,0.889714,0.994993,0.997442,0.998103,46.693777,47.002351,47.719744,98.430118,
368,0.993611,0.986952,0.989661,0.993792,0.996442,1.699605,2.005001,0.886965,0.994863,0.997519,0.998363,46.576475,47.141462,47.789514,98.032752,
369,0.993872,0.987993,0.989056,0.994154,0.996787,1.699605,1.699605,0.889114,0.994779,0.997302,0.998191,46.693900,47.103423,47.931201,98.066672,
370,0.993395,0.987022,0.989641,0.993003,0.996445,1.733785,1.851599,0.883481,0.994102,0.996995,0.997829,46.399695,47.120227,48.071576,97.959584,
371,0.994088,0.987509,0.988810,0.994793,0.996949,1.705383,1.733785,0.885265,0.994727,0.997380,0.998083,46.497409,47.010817,47.776228,98.114568,
372,0.993605,0.987658,0.989397,0.994008,0.996144,1.705383,1.705383,0.884865,0.994708,0.997212,0.998106,46.486247,47.091536,47.742877,98.003219,
373,0.993596,0.986877,0.989886,0.993893,0.996226,1.973956,1.973956,0.881419,0.994140,0.996950,0.998002,46.341992,46.914961,47.885615,98.335027,
374,0.993673,0.986883,0.990199,0.994251,0.996053,1.780012,2.373580,0.884247,0.994302,0.996960,0.998041,46.440143,46.953990,47.826422,98.098728,
375,0.993775,0.986779,0.989416,0.993962,0.996770,1.780012,1.780012,0.884139,0.994667,0.997286,0.998149,46.454563,47.183693,47.886263,98.146247,
376,0.993539,0.986517,0.988493,0.994369,0.996305,2.880111,2.880111,0.881446,0.993745,0.996585,0.997751,46.262251,46.917033,47.684347,99.483363,
377,0.993246,0.987108,0.988216,0.993791,0.995989,2.949352,2.949352,0.878521,0.993905,0.997025,0.997695,46.144940,46.832343,47.594369,99.524389,
378,0.993141,0.986807,0.989098,0.993379,0.995872,2.631089,3.613388,0.881347,0.994059,0.996969,0.997868,46.359508,46.922220,47.758577,99.096248,
379,0.993214,0.986710,0.989038,0.994199,0.995542,2.631089,2.631089,0.878990,0.993841,0.996842,0.997867,46.235698,46.841502,47.565990,99.103924,
